timestamp,building_id,zone_id,zone_type,flammability,temperature,humidity,smoke_index,electrical_load,occupancy,wind_speed,scenario,risk_score,risk_level,fire_hazard_label
2026-03-12T01:30:17Z,building_a,bldg_a_lab2,lab,3.5,23.42,44.29,1.42,35.41,0,10.3,normal,11.11,LOW,0
2026-03-12T01:57:37Z,building_a,bldg_a_storage,storage,4.9,22.49,52.22,1.05,35.96,0,7.5,normal,9.99,LOW,0
2026-03-12T02:13:33Z,building_b,bldg_b_class1,classroom,2.2,21.52,54.49,0.51,36.51,13,6.3,normal,6.93,LOW,0
2026-03-12T02:22:30Z,building_c,bldg_c_storage,storage,4.3,24.48,56.08,0.41,26.1,0,9.0,normal,11.82,LOW,0
2026-03-12T02:31:23Z,building_b,bldg_b_corridor,corridor,1.5,20.35,56.68,1.42,25.45,0,10.8,normal,2.29,LOW,0
2026-03-12T03:20:02Z,building_c,bldg_c_office,office,2.5,19.73,57.5,0.02,29.95,3,5.9,normal,4.11,LOW,0
2026-03-12T03:41:12Z,building_a,bldg_a_lab1,lab,4.2,23.87,45.68,1.34,42.73,4,5.4,normal,12.37,LOW,0
2026-03-12T03:54:42Z,building_b,bldg_b_storage,storage,4.1,56.02,19.86,96.83,95.47,0,4.9,critical,78.63,HIGH,1
2026-03-12T03:55:55Z,building_a,bldg_a_exit_a,exit,1.0,17.92,50.32,0.08,46.43,0,10.3,normal,0.23,LOW,0
2026-03-12T03:57:50Z,building_b,bldg_b_corridor,corridor,1.5,18.78,51.06,0.29,27.09,1,6.3,normal,3.56,LOW,0
2026-03-12T04:00:19Z,building_b,bldg_b_server,server_room,4.6,31.26,8.21,0.25,69.96,2,9.6,dry_conditions,28.5,LOW,0
2026-03-12T04:12:56Z,building_b,bldg_b_storage,storage,4.1,42.49,27.93,25.19,115.55,0,1.2,electrical_overload,43.74,MEDIUM,0
2026-03-12T04:16:09Z,building_a,bldg_a_lab1,lab,4.2,19.46,49.71,0.42,29.17,1,3.6,normal,7.03,LOW,0
2026-03-12T04:31:31Z,building_b,bldg_b_class1,classroom,2.2,43.59,48.2,6.46,128.65,9,4.0,electrical_overload,37.46,MEDIUM,0
2026-03-12T04:37:40Z,building_c,bldg_c_kitchen,kitchen,4.7,23.18,63.41,1.09,38.07,2,12.2,normal,10.25,LOW,0
2026-03-12T04:56:01Z,building_a,bldg_a_lab1,lab,4.2,21.97,50.76,0.1,15.11,2,3.9,normal,9.47,LOW,0
2026-03-12T04:57:31Z,building_a,bldg_a_elec,electrical,4.8,24.6,53.58,0.19,44.5,1,8.5,normal,11.87,LOW,0
2026-03-12T05:09:32Z,building_b,bldg_b_class2,classroom,2.2,33.47,20.95,0.25,63.44,3,9.6,hot_weather,21.95,LOW,0
2026-03-12T05:40:33Z,building_a,bldg_a_lab1,lab,4.2,20.77,46.55,0.71,37.55,1,9.0,normal,9.59,LOW,0
2026-03-12T05:44:21Z,building_b,bldg_b_storage,storage,4.1,29.3,15.62,0.14,43.84,0,10.4,dry_conditions,20.27,LOW,0
2026-03-12T05:46:04Z,building_b,bldg_b_server,server_room,4.6,23.45,51.58,0.56,34.76,0,1.8,normal,11.69,LOW,0
2026-03-12T05:51:14Z,building_a,bldg_a_storage,storage,4.9,32.21,9.73,2.71,44.61,0,12.3,dry_conditions,29.33,LOW,0
2026-03-12T05:58:15Z,building_a,bldg_a_elec,electrical,4.8,24.76,61.81,2.1,31.01,0,16.5,normal,14.71,LOW,0
2026-03-12T06:06:54Z,building_c,bldg_c_kitchen,kitchen,4.7,23.85,49.35,0.32,33.63,0,3.0,normal,7.44,LOW,0
2026-03-12T06:27:11Z,building_a,bldg_a_exit_a,exit,1.0,34.97,21.98,0.86,66.48,0,6.6,hot_weather,18.88,LOW,0
2026-03-12T06:40:31Z,building_b,bldg_b_storage,storage,4.1,27.98,15.59,0.84,44.28,0,16.6,dry_conditions,21.04,LOW,0
2026-03-12T07:08:13Z,building_b,bldg_b_server,server_room,4.6,23.83,47.23,0.16,20.71,0,6.5,normal,8.09,LOW,0
2026-03-12T07:34:48Z,building_b,bldg_b_exit_a,exit,1.0,41.21,32.92,14.34,140.41,1,12.8,electrical_overload,34.84,MEDIUM,0
2026-03-12T07:57:23Z,building_c,bldg_c_exit_a,exit,1.0,33.46,13.32,1.15,45.09,0,5.3,dry_conditions,23.14,LOW,0
2026-03-12T07:58:27Z,building_a,bldg_a_elec,electrical,4.8,20.34,61.21,0.85,32.41,0,9.7,normal,10.23,LOW,0
2026-03-12T08:06:01Z,building_b,bldg_b_corridor,corridor,1.5,53.6,18.48,75.0,104.65,15,10.8,critical,67.36,HIGH,1
2026-03-12T08:19:43Z,building_c,bldg_c_exit_b,exit,1.0,39.04,22.27,1.62,70.82,0,4.9,hot_weather,23.75,LOW,0
2026-03-12T08:36:04Z,building_a,bldg_a_elec,electrical,4.8,23.33,56.16,0.93,53.31,3,16.4,normal,11.75,LOW,0
2026-03-12T08:42:01Z,building_b,bldg_b_server,server_room,4.6,20.64,47.84,0.67,15.22,2,6.4,normal,10.59,LOW,0
2026-03-12T08:43:16Z,building_a,bldg_a_storage,storage,4.9,29.8,26.27,1.56,61.9,0,1.9,hot_weather,20.47,LOW,0
2026-03-12T08:44:56Z,building_c,bldg_c_corridor,corridor,1.9,20.75,52.9,0.28,48.74,3,14.1,normal,4.58,LOW,0
2026-03-12T08:46:03Z,building_b,bldg_b_server,server_room,4.6,26.63,48.69,0.27,40.25,2,3.9,normal,15.33,LOW,0
2026-03-12T08:53:21Z,building_b,bldg_b_class2,classroom,2.2,19.38,51.99,0.65,33.12,57,11.8,normal,0.01,LOW,0
2026-03-12T09:09:18Z,building_a,bldg_a_lab1,lab,4.2,26.99,12.06,0.63,41.21,9,11.3,dry_conditions,20.07,LOW,0
2026-03-12T09:09:36Z,building_b,bldg_b_class1,classroom,2.2,21.44,49.04,0.03,25.04,75,10.3,normal,4.46,LOW,0
2026-03-12T09:21:24Z,building_a,bldg_a_lab2,lab,3.5,37.59,36.28,21.57,122.28,6,6.8,electrical_overload,36.84,MEDIUM,0
2026-03-12T09:33:00Z,building_c,bldg_c_storage,storage,4.3,24.61,44.94,3.0,19.51,1,4.7,normal,7.38,LOW,0
2026-03-12T09:36:42Z,building_a,bldg_a_exit_b,exit,1.0,18.76,52.48,0.35,26.45,0,6.3,normal,2.05,LOW,0
2026-03-12T09:55:39Z,building_c,bldg_c_kitchen,kitchen,4.7,30.93,12.05,0.87,54.21,4,4.8,dry_conditions,22.17,LOW,0
2026-03-12T09:56:56Z,building_c,bldg_c_exit_b,exit,1.0,35.56,21.8,0.88,75.21,0,12.9,hot_weather,17.22,LOW,0
2026-03-12T10:03:57Z,building_c,bldg_c_storage,storage,4.3,21.95,46.69,0.28,40.61,0,5.2,normal,10.42,LOW,0
2026-03-12T10:30:26Z,building_a,bldg_a_lab2,lab,3.5,23.91,46.25,0.92,43.74,7,2.9,normal,12.27,LOW,0
2026-03-12T11:40:04Z,building_b,bldg_b_exit_b,exit,1.0,18.19,47.28,0.2,16.88,0,11.7,normal,2.39,LOW,0
2026-03-12T11:46:31Z,building_a,bldg_a_lab1,lab,4.2,33.29,21.64,0.61,67.7,13,7.9,hot_weather,25.64,LOW,0
2026-03-12T11:47:40Z,building_b,bldg_b_exit_b,exit,1.0,20.11,55.63,0.06,23.33,0,4.7,normal,0.61,LOW,0
2026-03-12T12:07:41Z,building_b,bldg_b_corridor,corridor,1.5,23.91,14.2,1.8,28.45,11,1.5,dry_conditions,13.54,LOW,0
2026-03-12T12:48:24Z,building_c,bldg_c_office,office,2.5,38.05,25.79,1.14,96.32,20,4.9,hot_weather,23.99,LOW,0
2026-03-12T13:04:08Z,building_b,bldg_b_server,server_room,4.6,25.12,49.77,0.37,24.08,3,3.2,normal,11.58,LOW,0
2026-03-12T13:05:42Z,building_a,bldg_a_exit_b,exit,1.0,19.19,48.24,0.84,44.27,0,5.8,normal,1.02,LOW,0
2026-03-12T13:20:57Z,building_b,bldg_b_corridor,corridor,1.5,20.91,43.43,0.85,38.11,15,6.7,normal,7.08,LOW,0
2026-03-12T13:26:22Z,building_a,bldg_a_lab2,lab,3.5,21.97,58.53,0.06,37.17,6,4.1,normal,7.68,LOW,0
2026-03-12T13:29:18Z,building_c,bldg_c_corridor,corridor,1.9,19.83,53.2,1.02,40.03,6,3.3,normal,5.79,LOW,0
2026-03-12T13:45:42Z,building_b,bldg_b_exit_b,exit,1.0,17.87,46.74,0.24,39.07,0,8.5,normal,2.93,LOW,0
2026-03-12T13:47:42Z,building_a,bldg_a_exit_a,exit,1.0,23.98,12.04,0.13,44.66,0,7.8,dry_conditions,15.41,LOW,0
2026-03-12T13:58:08Z,building_b,bldg_b_server,server_room,4.6,24.45,50.75,0.06,41.86,3,4.0,normal,9.76,LOW,0
2026-03-12T14:01:34Z,building_a,bldg_a_storage,storage,4.9,34.32,28.04,44.62,47.1,0,2.6,smoke_increase,39.39,MEDIUM,0
2026-03-12T14:46:54Z,building_b,bldg_b_server,server_room,4.6,20.94,54.11,0.03,46.16,3,1.1,normal,8.58,LOW,0
2026-03-12T14:56:27Z,building_a,bldg_a_lab1,lab,4.2,22.19,58.44,0.53,40.38,10,3.9,normal,9.15,LOW,0
2026-03-12T15:13:45Z,building_c,bldg_c_kitchen,kitchen,4.7,29.46,7.6,0.56,48.66,9,7.1,dry_conditions,25.48,LOW,0
2026-03-12T15:13:54Z,building_b,bldg_b_storage,storage,4.1,34.07,45.87,4.58,101.27,0,3.1,electrical_overload,25.1,LOW,0
2026-03-12T15:24:55Z,building_c,bldg_c_corridor,corridor,1.9,20.22,56.93,3.34,37.22,2,3.2,normal,7.19,LOW,0
2026-03-12T15:35:14Z,building_a,bldg_a_elec,electrical,4.8,27.77,15.25,0.62,48.58,1,10.8,dry_conditions,24.03,LOW,0
2026-03-12T15:39:40Z,building_c,bldg_c_kitchen,kitchen,4.7,46.43,36.63,18.71,130.95,8,2.6,electrical_overload,45.41,MEDIUM,0
2026-03-12T15:49:55Z,building_b,bldg_b_exit_b,exit,1.0,29.41,12.28,1.87,56.29,1,10.7,dry_conditions,19.99,LOW,0
2026-03-12T16:34:28Z,building_c,bldg_c_exit_b,exit,1.0,21.55,48.39,3.13,33.38,0,6.4,normal,3.01,LOW,0
2026-03-12T16:55:28Z,building_c,bldg_c_office,office,2.5,34.47,38.29,9.0,102.23,20,6.8,electrical_overload,24.6,LOW,0
2026-03-12T16:57:09Z,building_b,bldg_b_class1,classroom,2.2,28.44,9.94,0.08,38.8,46,6.4,dry_conditions,20.72,LOW,0
2026-03-12T17:00:33Z,building_a,bldg_a_elec,electrical,4.8,36.85,18.69,5.36,54.28,1,14.4,hot_weather,31.07,MEDIUM,0
2026-03-12T17:06:13Z,building_c,bldg_c_corridor,corridor,1.9,28.72,12.96,2.41,44.8,4,7.9,dry_conditions,18.94,LOW,0
2026-03-12T17:07:20Z,building_b,bldg_b_exit_a,exit,1.0,50.8,12.41,95.35,23.82,0,13.3,critical,66.45,HIGH,1
2026-03-12T17:10:18Z,building_a,bldg_a_storage,storage,4.9,21.82,62.67,0.06,24.62,0,10.9,normal,14.62,LOW,0
2026-03-12T17:14:07Z,building_b,bldg_b_class2,classroom,2.2,20.91,57.34,0.28,48.08,49,2.4,normal,8.91,LOW,0
2026-03-12T17:20:59Z,building_a,bldg_a_exit_a,exit,1.0,18.64,57.35,0.02,34.18,1,3.9,normal,1.79,LOW,0
2026-03-12T17:27:52Z,building_c,bldg_c_exit_a,exit,1.0,23.33,49.7,1.31,37.54,0,7.7,normal,4.32,LOW,0
2026-03-12T17:51:04Z,building_b,bldg_b_exit_a,exit,1.0,21.05,57.24,0.6,10.9,0,4.3,normal,0.0,LOW,0
2026-03-12T17:51:07Z,building_a,bldg_a_elec,electrical,4.8,36.94,20.88,5.28,73.75,2,15.3,hot_weather,34.61,MEDIUM,0
2026-03-12T17:58:11Z,building_c,bldg_c_exit_b,exit,1.0,21.05,48.97,1.32,42.88,0,2.6,normal,2.42,LOW,0
2026-03-12T18:02:42Z,building_c,bldg_c_kitchen,kitchen,4.7,33.85,12.72,0.12,57.96,7,7.2,dry_conditions,28.65,LOW,0
2026-03-12T18:21:43Z,building_b,bldg_b_exit_b,exit,1.0,34.93,41.78,13.66,108.76,0,4.9,electrical_overload,25.38,LOW,0
2026-03-12T18:56:22Z,building_b,bldg_b_server,server_room,4.6,23.71,52.21,0.99,39.27,2,4.4,normal,8.11,LOW,0
2026-03-12T19:11:55Z,building_b,bldg_b_class2,classroom,2.2,42.95,25.71,41.33,86.99,1,3.9,smoke_increase,42.15,MEDIUM,0
2026-03-12T19:21:09Z,building_b,bldg_b_class1,classroom,2.2,20.25,51.17,1.15,42.58,9,12.7,normal,2.19,LOW,0
2026-03-12T19:27:00Z,building_c,bldg_c_corridor,corridor,1.9,43.28,31.21,19.13,128.8,0,3.3,electrical_overload,41.43,MEDIUM,0
2026-03-12T20:01:38Z,building_b,bldg_b_class1,classroom,2.2,42.0,31.23,15.46,121.5,16,9.1,electrical_overload,35.39,MEDIUM,0
2026-03-12T20:16:30Z,building_a,bldg_a_lab2,lab,3.5,22.81,49.69,1.15,40.53,1,9.5,normal,4.9,LOW,0
2026-03-12T20:29:00Z,building_b,bldg_b_corridor,corridor,1.5,20.71,53.4,0.44,44.86,3,1.3,normal,3.43,LOW,0
2026-03-12T20:48:48Z,building_b,bldg_b_storage,storage,4.1,21.41,33.58,1.3,24.92,0,6.0,normal,8.9,LOW,0
2026-03-12T20:51:56Z,building_b,bldg_b_class2,classroom,2.2,38.5,51.8,23.3,130.96,5,2.7,electrical_overload,38.1,MEDIUM,0
2026-03-12T20:58:01Z,building_c,bldg_c_corridor,corridor,1.9,39.06,28.54,33.59,128.68,0,4.5,electrical_overload,42.76,MEDIUM,0
2026-03-12T20:59:47Z,building_c,bldg_c_corridor,corridor,1.9,21.97,41.63,1.01,23.43,0,4.8,normal,2.5,LOW,0
2026-03-12T21:15:49Z,building_b,bldg_b_corridor,corridor,1.5,29.59,24.86,0.43,84.13,5,8.7,hot_weather,19.17,LOW,0
2026-03-12T21:44:44Z,building_a,bldg_a_corridor,corridor,1.8,21.45,53.91,0.25,29.55,0,3.7,normal,6.6,LOW,0
2026-03-12T21:56:21Z,building_a,bldg_a_exit_b,exit,1.0,20.47,47.93,0.65,26.09,0,2.6,normal,0.07,LOW,0
2026-03-12T22:03:58Z,building_b,bldg_b_exit_b,exit,1.0,71.96,14.48,92.39,44.53,0,13.2,critical,75.85,HIGH,1
2026-03-12T22:07:22Z,building_a,bldg_a_exit_b,exit,1.0,19.22,51.53,0.61,31.19,0,8.3,normal,3.56,LOW,0
2026-03-12T22:10:06Z,building_b,bldg_b_server,server_room,4.6,47.66,24.64,47.33,77.29,0,5.5,smoke_increase,51.33,MEDIUM,0
2026-03-12T22:15:22Z,building_a,bldg_a_elec,electrical,4.8,37.7,52.73,10.98,129.3,0,5.0,electrical_overload,32.25,MEDIUM,0
2026-03-12T22:20:07Z,building_a,bldg_a_corridor,corridor,1.8,74.63,15.86,90.3,68.61,0,7.9,critical,78.19,HIGH,1
2026-03-12T22:24:52Z,building_b,bldg_b_storage,storage,4.1,22.33,49.68,1.19,29.73,1,3.5,normal,8.93,LOW,0
2026-03-12T22:43:08Z,building_a,bldg_a_lab2,lab,3.5,22.65,59.02,0.01,36.83,0,8.1,normal,8.96,LOW,0
2026-03-12T22:54:30Z,building_b,bldg_b_exit_a,exit,1.0,18.02,51.64,0.3,50.55,0,5.3,normal,1.45,LOW,0
2026-03-12T22:55:51Z,building_c,bldg_c_exit_b,exit,1.0,27.18,11.33,1.56,49.3,0,6.9,dry_conditions,16.73,LOW,0
2026-03-12T23:11:54Z,building_a,bldg_a_exit_a,exit,1.0,33.94,23.01,0.76,75.88,0,3.9,hot_weather,21.45,LOW,0
2026-03-12T23:37:10Z,building_b,bldg_b_corridor,corridor,1.5,20.61,51.26,0.28,28.48,2,2.2,normal,6.91,LOW,0
2026-03-12T23:46:42Z,building_a,bldg_a_corridor,corridor,1.8,39.23,37.99,13.92,116.58,1,2.5,electrical_overload,31.92,MEDIUM,0
2026-03-13T00:04:17Z,building_c,bldg_c_exit_b,exit,1.0,17.92,55.03,0.12,33.85,0,4.8,normal,0.05,LOW,0
2026-03-13T00:26:58Z,building_c,bldg_c_office,office,2.5,24.97,56.83,0.5,41.74,3,9.6,normal,4.69,LOW,0
2026-03-13T00:48:54Z,building_a,bldg_a_exit_b,exit,1.0,20.09,48.58,1.56,18.41,0,12.6,normal,0.0,LOW,0
2026-03-13T00:59:03Z,building_b,bldg_b_corridor,corridor,1.5,22.14,55.17,1.39,33.82,0,3.4,normal,4.59,LOW,0
2026-03-13T01:04:47Z,building_a,bldg_a_elec,electrical,4.8,22.23,51.23,0.5,40.13,0,18.2,normal,9.29,LOW,0
2026-03-13T01:19:15Z,building_a,bldg_a_exit_b,exit,1.0,19.61,45.16,1.71,13.09,0,2.8,normal,0.31,LOW,0
2026-03-13T01:28:05Z,building_b,bldg_b_storage,storage,4.1,35.12,44.85,10.78,112.75,0,6.4,electrical_overload,28.15,LOW,0
2026-03-13T01:56:14Z,building_a,bldg_a_exit_b,exit,1.0,39.98,32.26,19.18,134.41,0,4.8,electrical_overload,38.91,MEDIUM,0
2026-03-13T02:00:50Z,building_a,bldg_a_exit_b,exit,1.0,21.12,45.2,0.09,25.88,0,2.1,normal,0.03,LOW,0
2026-03-13T02:04:40Z,building_b,bldg_b_class2,classroom,2.2,31.58,10.23,0.15,35.78,5,6.1,dry_conditions,20.94,LOW,0
2026-03-13T02:09:30Z,building_c,bldg_c_office,office,2.5,35.94,28.03,2.36,72.11,2,0.9,hot_weather,21.38,LOW,0
2026-03-13T02:09:45Z,building_b,bldg_b_server,server_room,4.6,22.73,49.4,0.21,43.73,0,5.2,normal,10.13,LOW,0
2026-03-13T02:28:15Z,building_b,bldg_b_class1,classroom,2.2,23.07,7.97,0.29,58.73,4,1.4,dry_conditions,15.39,LOW,0
2026-03-13T02:42:50Z,building_b,bldg_b_class1,classroom,2.2,30.23,7.9,0.02,34.16,16,16.2,dry_conditions,21.0,LOW,0
2026-03-13T02:53:58Z,building_a,bldg_a_lab1,lab,4.2,33.04,22.16,2.71,55.94,0,5.6,hot_weather,22.05,LOW,0
2026-03-13T02:59:13Z,building_b,bldg_b_exit_a,exit,1.0,37.11,18.77,1.86,54.0,0,4.5,hot_weather,23.43,LOW,0
2026-03-13T03:07:06Z,building_b,bldg_b_exit_a,exit,1.0,28.46,12.08,2.52,32.44,0,11.0,dry_conditions,18.38,LOW,0
2026-03-13T03:08:33Z,building_a,bldg_a_corridor,corridor,1.8,21.99,48.2,0.22,39.64,1,8.0,normal,4.4,LOW,0
2026-03-13T03:15:36Z,building_b,bldg_b_storage,storage,4.1,31.99,45.03,31.38,110.56,0,10.6,electrical_overload,32.39,MEDIUM,0
2026-03-13T03:38:20Z,building_c,bldg_c_corridor,corridor,1.9,20.25,46.76,0.71,30.78,0,8.2,normal,6.87,LOW,0
2026-03-13T03:52:54Z,building_a,bldg_a_lab1,lab,4.2,46.5,42.79,26.0,136.01,1,13.5,electrical_overload,45.06,MEDIUM,0
2026-03-13T03:58:00Z,building_b,bldg_b_exit_a,exit,1.0,20.45,50.81,0.51,35.58,0,3.7,normal,0.79,LOW,0
2026-03-13T04:05:46Z,building_c,bldg_c_storage,storage,4.3,24.45,61.38,0.96,36.03,1,9.4,normal,11.66,LOW,0
2026-03-13T04:05:59Z,building_c,bldg_c_kitchen,kitchen,4.7,35.02,21.96,2.06,70.3,1,4.0,hot_weather,24.04,LOW,0
2026-03-13T04:14:07Z,building_b,bldg_b_server,server_room,4.6,24.96,57.68,1.04,38.88,1,15.2,normal,9.04,LOW,0
2026-03-13T04:18:01Z,building_c,bldg_c_kitchen,kitchen,4.7,32.44,33.33,6.47,85.0,1,5.5,electrical_overload,25.69,LOW,0
2026-03-13T04:22:09Z,building_a,bldg_a_elec,electrical,4.8,18.89,47.35,0.03,36.96,0,5.8,normal,7.55,LOW,0
2026-03-13T04:37:20Z,building_c,bldg_c_exit_b,exit,1.0,32.34,22.68,2.26,85.94,1,5.0,hot_weather,20.22,LOW,0
2026-03-13T04:37:55Z,building_b,bldg_b_class2,classroom,2.2,22.0,52.53,0.89,46.11,6,6.5,normal,3.12,LOW,0
2026-03-13T04:59:01Z,building_b,bldg_b_storage,storage,4.1,28.0,61.13,0.54,36.23,0,3.0,normal,16.33,LOW,0
2026-03-13T05:07:37Z,building_a,bldg_a_storage,storage,4.9,22.22,51.49,1.34,46.66,0,5.1,normal,6.96,LOW,0
2026-03-13T05:09:17Z,building_b,bldg_b_class1,classroom,2.2,33.0,21.67,3.37,86.6,9,14.7,hot_weather,27.15,LOW,0
2026-03-13T05:18:34Z,building_b,bldg_b_server,server_room,4.6,36.28,31.53,0.25,67.45,0,13.1,hot_weather,26.93,LOW,0
2026-03-13T05:21:59Z,building_c,bldg_c_office,office,2.5,34.75,18.37,0.49,79.12,1,7.8,hot_weather,27.54,LOW,0
2026-03-13T05:32:46Z,building_b,bldg_b_exit_b,exit,1.0,58.57,11.26,90.1,49.28,0,9.0,critical,73.88,HIGH,1
2026-03-13T05:54:46Z,building_b,bldg_b_exit_a,exit,1.0,23.47,13.38,0.45,38.79,0,1.3,dry_conditions,12.23,LOW,0
2026-03-13T06:06:24Z,building_b,bldg_b_exit_a,exit,1.0,33.53,27.85,68.07,49.77,0,15.8,smoke_increase,35.27,MEDIUM,0
2026-03-13T06:12:55Z,building_a,bldg_a_storage,storage,4.9,22.26,62.59,0.0,25.86,0,7.6,normal,9.71,LOW,0
2026-03-13T06:15:51Z,building_c,bldg_c_office,office,2.5,22.86,49.99,1.41,37.38,3,5.7,normal,6.25,LOW,0
2026-03-13T06:39:30Z,building_b,bldg_b_corridor,corridor,1.5,20.62,55.13,1.27,45.77,2,5.5,normal,3.26,LOW,0
2026-03-13T06:44:02Z,building_a,bldg_a_storage,storage,4.9,22.18,57.36,0.74,47.5,0,3.2,normal,6.44,LOW,0
2026-03-13T07:00:00Z,building_b,bldg_b_exit_a,exit,1.0,34.52,25.01,0.2,73.26,0,15.1,hot_weather,20.39,LOW,0
2026-03-13T07:01:04Z,building_b,bldg_b_corridor,corridor,1.5,21.8,50.69,1.0,21.53,1,8.3,normal,5.26,LOW,0
2026-03-13T07:17:58Z,building_c,bldg_c_exit_a,exit,1.0,36.48,23.72,0.21,51.74,0,12.1,hot_weather,19.15,LOW,0
2026-03-13T07:28:50Z,building_a,bldg_a_lab2,lab,3.5,25.97,12.19,0.52,48.88,3,12.7,dry_conditions,21.79,LOW,0
2026-03-13T08:30:58Z,building_c,bldg_c_kitchen,kitchen,4.7,84.85,14.76,90.97,123.48,6,1.8,critical,90.96,CRITICAL,1
2026-03-13T08:58:57Z,building_a,bldg_a_exit_b,exit,1.0,41.07,36.83,26.35,138.58,0,8.1,electrical_overload,37.03,MEDIUM,0
2026-03-13T09:07:13Z,building_a,bldg_a_exit_b,exit,1.0,18.17,63.1,0.54,53.11,0,6.2,normal,0.0,LOW,0
2026-03-13T09:15:06Z,building_a,bldg_a_exit_a,exit,1.0,19.33,51.03,1.62,40.79,0,15.8,normal,2.74,LOW,0
2026-03-13T09:19:52Z,building_a,bldg_a_lab2,lab,3.5,23.19,54.96,1.46,30.43,9,2.4,normal,11.89,LOW,0
2026-03-13T09:52:22Z,building_b,bldg_b_exit_a,exit,1.0,22.06,53.55,0.36,22.28,0,8.0,normal,0.66,LOW,0
2026-03-13T09:57:33Z,building_a,bldg_a_exit_b,exit,1.0,37.6,22.01,0.37,70.15,0,9.4,hot_weather,23.73,LOW,0
2026-03-13T10:06:17Z,building_a,bldg_a_storage,storage,4.9,34.52,24.8,1.24,74.36,1,4.5,hot_weather,24.41,LOW,0
2026-03-13T10:26:02Z,building_c,bldg_c_storage,storage,4.3,22.02,51.35,1.85,40.14,2,6.6,normal,10.49,LOW,0
2026-03-13T10:27:25Z,building_b,bldg_b_server,server_room,4.6,31.35,11.2,0.3,64.12,3,6.7,dry_conditions,22.77,LOW,0
2026-03-13T10:47:10Z,building_c,bldg_c_corridor,corridor,1.9,23.38,12.91,4.27,37.31,2,10.1,dry_conditions,15.2,LOW,0
2026-03-13T10:53:31Z,building_c,bldg_c_exit_b,exit,1.0,18.8,50.95,0.29,45.94,2,2.5,normal,0.82,LOW,0
2026-03-13T10:58:44Z,building_a,bldg_a_elec,electrical,4.8,21.27,45.12,1.48,20.47,2,8.5,normal,12.44,LOW,0
2026-03-13T11:44:39Z,building_b,bldg_b_exit_b,exit,1.0,40.75,15.52,45.54,80.4,0,6.1,smoke_increase,45.68,MEDIUM,0
2026-03-13T11:49:26Z,building_c,bldg_c_corridor,corridor,1.9,34.27,19.55,0.96,77.83,4,4.9,hot_weather,22.71,LOW,0
2026-03-13T12:04:00Z,building_b,bldg_b_class2,classroom,2.2,17.94,51.58,0.17,49.25,41,6.2,normal,6.18,LOW,0
2026-03-13T12:22:31Z,building_b,bldg_b_storage,storage,4.1,21.87,48.02,0.09,28.66,1,7.3,normal,6.92,LOW,0
2026-03-13T12:28:03Z,building_c,bldg_c_office,office,2.5,19.87,57.04,0.08,39.8,35,3.7,normal,5.49,LOW,0
2026-03-13T12:29:12Z,building_b,bldg_b_exit_b,exit,1.0,22.15,54.48,1.1,27.4,0,2.7,normal,1.22,LOW,0
2026-03-13T12:37:37Z,building_c,bldg_c_office,office,2.5,48.73,33.12,15.5,150.51,23,13.0,electrical_overload,42.73,MEDIUM,0
2026-03-13T12:40:39Z,building_b,bldg_b_server,server_room,4.6,22.08,52.94,0.47,46.02,3,9.4,normal,9.91,LOW,0
2026-03-13T12:50:32Z,building_b,bldg_b_class2,classroom,2.2,20.63,49.26,1.2,27.43,46,1.4,normal,6.71,LOW,0
2026-03-13T13:18:21Z,building_c,bldg_c_corridor,corridor,1.9,22.77,48.02,0.37,57.59,3,10.8,normal,3.38,LOW,0
2026-03-13T13:36:28Z,building_c,bldg_c_storage,storage,4.3,30.12,13.52,1.09,69.4,0,4.7,dry_conditions,24.3,LOW,0
2026-03-13T13:42:29Z,building_c,bldg_c_exit_b,exit,1.0,18.97,57.15,1.39,49.72,0,14.7,normal,2.06,LOW,0
2026-03-13T13:59:47Z,building_c,bldg_c_office,office,2.5,20.23,49.16,0.0,24.55,32,10.5,normal,1.41,LOW,0
2026-03-13T14:09:17Z,building_c,bldg_c_corridor,corridor,1.9,35.57,19.92,5.62,57.32,3,4.5,hot_weather,23.46,LOW,0
2026-03-13T14:42:09Z,building_c,bldg_c_office,office,2.5,20.45,52.61,0.93,52.55,35,5.4,normal,7.14,LOW,0
2026-03-13T14:47:54Z,building_c,bldg_c_exit_a,exit,1.0,21.0,60.01,0.17,36.26,0,8.8,normal,4.83,LOW,0
2026-03-13T14:53:18Z,building_b,bldg_b_server,server_room,4.6,23.33,49.96,1.51,42.37,4,8.3,normal,10.73,LOW,0
2026-03-13T14:55:39Z,building_a,bldg_a_exit_a,exit,1.0,35.39,37.42,20.03,117.44,0,4.2,electrical_overload,28.66,LOW,0
2026-03-13T15:11:01Z,building_a,bldg_a_exit_a,exit,1.0,73.46,14.66,92.83,58.08,0,8.1,critical,76.34,HIGH,1
2026-03-13T16:11:58Z,building_b,bldg_b_class1,classroom,2.2,21.21,57.01,0.21,39.02,72,2.0,normal,5.1,LOW,0
2026-03-13T16:12:05Z,building_a,bldg_a_corridor,corridor,1.8,22.27,47.69,0.32,42.17,7,6.2,normal,2.87,LOW,0
2026-03-13T16:19:30Z,building_b,bldg_b_storage,storage,4.1,23.2,53.28,1.98,47.67,1,6.4,normal,8.94,LOW,0
